,title,genres
4375,Boogie Nights (1997),Drama
4376,American History X (1998),Crime|Drama
4377,Fight Club (1999),Action|Crime|Drama|Thriller
4378,"Departed, The (2006)",Crime|Drama|Thriller
4379,Inglourious Basterds (2009),Action|Drama|War
4380,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
4381,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
4382,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
4383,"Shawshank Redemption, The (1994)",Crime|Drama
4384,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
4385,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
4386,Rear Window (1954),Mystery|Thriller
4387,Casablanca (1942),Drama|Romance
4388,American History X (1998),Crime|Drama
4389,"Matrix, The (1999)",Action|Sci-Fi|Thriller
4390,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
4391,Dogville (2003),Drama|Mystery|Thriller
4392,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
4393,Trainspotting (1996),Comedy|Crime|Drama
4394,One Flew Over the Cuckoo's Nest (1975),Drama
4395,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
4396,Lawrence of Arabia (1962),Adventure|Drama|War
4397,Apocalypse Now (1979),Action|Drama|War
4398,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
4399,Goodfellas (1990),Crime|Drama
4400,Full Metal Jacket (1987),Drama|War
4401,Amadeus (1984),Drama
4402,American History X (1998),Crime|Drama
4403,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
4404,"Shawshank Redemption, The (1994)",Crime|Drama
4405,Blade Runner (1982),Action|Sci-Fi|Thriller
4406,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
4407,Trainspotting (1996),Comedy|Crime|Drama
4408,His Girl Friday (1940),Comedy|Romance
4409,"Shining, The (1980)",Horror
4410,Good Will Hunting (1997),Drama|Romance
4411,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
4412,American History X (1998),Crime|Drama
4413,Fight Club (1999),Action|Crime|Drama|Thriller
4414,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
4415,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
4416,"Shawshank Redemption, The (1994)",Crime|Drama
4417,Forrest Gump (1994),Comedy|Drama|Romance|War
4418,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
4419,Fargo (1996),Comedy|Crime|Drama|Thriller
4420,"Godfather, The (1972)",Crime|Drama
4421,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
4422,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
4423,Goodfellas (1990),Crime|Drama
4424,"Godfather: Part II, The (1974)",Crime|Drama
4425,Gattaca (1997),Drama|Sci-Fi|Thriller
4426,American History X (1998),Crime|Drama
4427,Serenity (2005),Action|Adventure|Sci-Fi
4428,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
4429,Some Like It Hot (1959),Comedy|Crime
4430,Casablanca (1942),Drama|Romance
4431,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
4432,Amadeus (1984),Drama
4433,"Boot, Das (Boat, The) (1981)",Action|Drama|War
4434,Glory (1989),Drama|War
4435,Manhattan (1979),Comedy|Drama|Romance
4436,"Graduate, The (1967)",Comedy|Drama|Romance
4437,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
4438,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
4439,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
4440,"Shawshank Redemption, The (1994)",Crime|Drama
4441,Schindler's List (1993),Drama|War
4442,"Godfather, The (1972)",Crime|Drama
4443,Bound (1996),Crime|Drama|Romance|Thriller
4444,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama
4445,Saving Private Ryan (1998),Action|Drama|War
4446,American History X (1998),Crime|Drama
4447,Fight Club (1999),Action|Crime|Drama|Thriller
4448,Shaun of the Dead (2004),Comedy|Horror
4449,Cinderella Man (2005),Drama|Romance
4450,"Departed, The (2006)",Crime|Drama|Thriller
4451,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
4452,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
4453,Casablanca (1942),Drama|Romance
4454,"Streetcar Named Desire, A (1951)",Drama
4455,One Flew Over the Cuckoo's Nest (1975),Drama
4456,"Matrix, The (1999)",Action|Sci-Fi|Thriller
4457,Fight Club (1999),Action|Crime|Drama|Thriller
4458,"Green Mile, The (1999)",Crime|Drama
4459,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
4460,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
4461,Lost in Translation (2003),Comedy|Drama|Romance
4462,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
4463,Inglourious Basterds (2009),Action|Drama|War
4464,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
4465,Rear Window (1954),Mystery|Thriller
4466,Casablanca (1942),Drama|Romance
4467,One Flew Over the Cuckoo's Nest (1975),Drama
4468,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
4469,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
4470,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
4471,Lawrence of Arabia (1962),Adventure|Drama|War
4472,Apocalypse Now (1979),Action|Drama|War
4473,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
4474,Goodfellas (1990),Crime|Drama
4475,Fight Club (1999),Action|Crime|Drama|Thriller
4476,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
4477,One Flew Over the Cuckoo's Nest (1975),Drama
4478,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
4479,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
4480,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
4481,Lawrence of Arabia (1962),Adventure|Drama|War
4482,Apocalypse Now (1979),Action|Drama|War
4483,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
4484,Goodfellas (1990),Crime|Drama
4485,"Godfather: Part II, The (1974)",Crime|Drama
4486,Full Metal Jacket (1987),Drama|War
4487,Fight Club (1999),Action|Crime|Drama|Thriller
4488,In the Line of Fire (1993),Action|Thriller
4489,In the Name of the Father (1993),Drama
4490,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller
4491,Much Ado About Nothing (1993),Comedy|Romance
4492,Schindler's List (1993),Drama|War
4493,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
4494,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
4495,"Godfather, The (1972)",Crime|Drama
4496,Reservoir Dogs (1992),Crime|Mystery|Thriller
4497,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
4498,American History X (1998),Crime|Drama
4499,Fight Club (1999),Action|Crime|Drama|Thriller
4500,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
4501,"Shawshank Redemption, The (1994)",Crime|Drama
4502,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
4503,Trainspotting (1996),Comedy|Crime|Drama
4504,One Flew Over the Cuckoo's Nest (1975),Drama
4505,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
4506,Lawrence of Arabia (1962),Adventure|Drama|War
4507,Apocalypse Now (1979),Action|Drama|War
4508,Good Will Hunting (1997),Drama|Romance
4509,American History X (1998),Crime|Drama
4510,Fight Club (1999),Action|Crime|Drama|Thriller
4511,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
4512,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
4513,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
4514,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
4515,"Shawshank Redemption, The (1994)",Crime|Drama
4516,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
4517,Fargo (1996),Comedy|Crime|Drama|Thriller
4518,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
4519,Good Will Hunting (1997),Drama|Romance
4520,American History X (1998),Crime|Drama
4521,"Matrix, The (1999)",Action|Sci-Fi|Thriller
4522,Fight Club (1999),Action|Crime|Drama|Thriller
4523,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
4524,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
4525,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
4526,Forrest Gump (1994),Comedy|Drama|Romance|War
4527,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
4528,Vertigo (1958),Drama|Mystery|Romance|Thriller
4529,Rear Window (1954),Mystery|Thriller
4530,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
4531,Some Like It Hot (1959),Comedy|Crime
4532,Casablanca (1942),Drama|Romance
4533,"Maltese Falcon, The (1941)",Film-Noir|Mystery
4534,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
4535,Citizen Kane (1941),Drama|Mystery
4536,"Godfather, The (1972)",Crime|Drama
4537,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
4538,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
4539,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",Action|Adventure|Western
4540,Lawrence of Arabia (1962),Adventure|Drama|War
4541,Apocalypse Now (1979),Action|Drama|War
4542,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
4543,Goodfellas (1990),Crime|Drama
4544,"Godfather: Part II, The (1974)",Crime|Drama
4545,Full Metal Jacket (1987),Drama|War
4546,Amadeus (1984),Drama
4547,Good Will Hunting (1997),Drama|Romance
4548,Schindler's List (1993),Drama|War
4549,Rear Window (1954),Mystery|Thriller
4550,Casablanca (1942),Drama|Romance
4551,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller
4552,His Girl Friday (1940),Comedy|Romance
4553,Secrets & Lies (1996),Drama
4554,"Streetcar Named Desire, A (1951)",Drama
4555,Lawrence of Arabia (1962),Adventure|Drama|War
4556,Amadeus (1984),Drama
4557,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
4558,American History X (1998),Crime|Drama
4559,"Departed, The (2006)",Crime|Drama|Thriller
4560,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
4561,Schindler's List (1993),Drama|War
4562,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
4563,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
4564,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
4565,Trainspotting (1996),Comedy|Crime|Drama
4566,Casablanca (1942),Drama|Romance
4567,Boogie Nights (1997),Drama
4568,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
4569,"Green Mile, The (1999)",Crime|Drama
4570,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
4571,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
4572,Reservoir Dogs (1992),Crime|Mystery|Thriller
4573,One Flew Over the Cuckoo's Nest (1975),Drama
4574,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
4575,Apocalypse Now (1979),Action|Drama|War
4576,Goodfellas (1990),Crime|Drama
4577,"Godfather: Part II, The (1974)",Crime|Drama
4578,Full Metal Jacket (1987),Drama|War
4579,Amadeus (1984),Drama
4580,American History X (1998),Crime|Drama
4581,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
4582,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
4583,"Departed, The (2006)",Crime|Drama|Thriller
4584,"Godfather, The (1972)",Crime|Drama
4585,Rear Window (1954),Mystery|Thriller
4586,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
4587,Casablanca (1942),Drama|Romance
4588,Reservoir Dogs (1992),Crime|Mystery|Thriller
4589,Apocalypse Now (1979),Action|Drama|War
4590,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
4591,Goodfellas (1990),Crime|Drama
4592,"Godfather: Part II, The (1974)",Crime|Drama
4593,Full Metal Jacket (1987),Drama|War
4594,Amadeus (1984),Drama
4595,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
4596,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
4597,"Shawshank Redemption, The (1994)",Crime|Drama
4598,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
4599,Fargo (1996),Comedy|Crime|Drama|Thriller
4600,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
4601,Rear Window (1954),Mystery|Thriller
4602,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
4603,Casablanca (1942),Drama|Romance
4604,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
4605,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
4606,Goodfellas (1990),Crime|Drama
4607,"Matrix, The (1999)",Action|Sci-Fi|Thriller
4608,Trainspotting (1996),Comedy|Crime|Drama
4609,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
4610,Rear Window (1954),Mystery|Thriller
4611,Good Will Hunting (1997),Drama|Romance
4612,American History X (1998),Crime|Drama
4613,Memento (2000),Mystery|Thriller
4614,Adaptation (2002),Comedy|Drama|Romance
4615,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
4616,"Departed, The (2006)",Crime|Drama|Thriller
4617,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller
4618,Juno (2007),Comedy|Drama|Romance
4619,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
4620,Forrest Gump (1994),Comedy|Drama|Romance|War
4621,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
4622,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
4623,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
4624,Lawrence of Arabia (1962),Adventure|Drama|War
4625,Apocalypse Now (1979),Action|Drama|War
4626,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
4627,Goodfellas (1990),Crime|Drama
4628,"Godfather: Part II, The (1974)",Crime|Drama
4629,Full Metal Jacket (1987),Drama|War
4630,Amadeus (1984),Drama
4631,Fight Club (1999),Action|Crime|Drama|Thriller
4632,Schindler's List (1993),Drama|War
4633,Amadeus (1984),Drama
4634,Stand by Me (1986),Adventure|Drama
4635,"Green Mile, The (1999)",Crime|Drama
4636,Snatch (2000),Comedy|Crime|Thriller
4637,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
4638,Finding Nemo (2003),Adventure|Animation|Children|Comedy
4639,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
4640,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
4641,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
4642,Up (2009),Adventure|Animation|Children|Drama
4643,"Hurt Locker, The (2008)",Action|Drama|Thriller|War
4644,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
4645,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
4646,Fargo (1996),Comedy|Crime|Drama|Thriller
4647,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
4648,Fight Club (1999),Action|Crime|Drama|Thriller
4649,Woman in the Dunes (Suna no onna) (1964),Drama
4650,Where the Buffalo Roam (1980),Comedy
4651,Malcolm X (1992),Drama
4652,Scent of a Woman (1992),Drama
4653,Howards End (1992),Drama
4654,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
4655,I Am Not Your Negro (2017),Documentary
4656,"Shawshank Redemption, The (1994)",Crime|Drama
4657,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
4658,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
4659,Lawrence of Arabia (1962),Adventure|Drama|War
4660,Apocalypse Now (1979),Action|Drama|War
4661,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
4662,Goodfellas (1990),Crime|Drama
4663,"Godfather: Part II, The (1974)",Crime|Drama
4664,Full Metal Jacket (1987),Drama|War
4665,Amadeus (1984),Drama
4666,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
4667,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
4668,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
4669,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
4670,Vertigo (1958),Drama|Mystery|Romance|Thriller
4671,Rear Window (1954),Mystery|Thriller
4672,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
4673,Some Like It Hot (1959),Comedy|Crime
4674,Casablanca (1942),Drama|Romance
4675,"Maltese Falcon, The (1941)",Film-Noir|Mystery
4676,My Fair Lady (1964),Comedy|Drama|Musical|Romance
4677,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
4678,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
4679,Citizen Kane (1941),Drama|Mystery
4680,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
4681,12 Angry Men (1957),Drama
4682,Glory (1989),Drama|War
4683,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
4684,Cool Hand Luke (1967),Drama
4685,American History X (1998),Crime|Drama
4686,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
4687,"Green Mile, The (1999)",Crime|Drama
4688,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
4689,"Departed, The (2006)",Crime|Drama|Thriller
4690,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
4691,Inglourious Basterds (2009),Action|Drama|War
4692,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
4693,"Shawshank Redemption, The (1994)",Crime|Drama
4694,Forrest Gump (1994),Comedy|Drama|Romance|War
4695,"Godfather, The (1972)",Crime|Drama
4696,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
4697,Fight Club (1999),Action|Crime|Drama|Thriller
4698,"Departed, The (2006)",Crime|Drama|Thriller
4699,Across the Universe (2007),Drama|Fantasy|Musical|Romance
4700,In Bruges (2008),Comedy|Crime|Drama|Thriller
4701,"Social Network, The (2010)",Drama
4702,"Town, The (2010)",Crime|Drama|Thriller
4703,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama
4704,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
4705,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
4706,"Shawshank Redemption, The (1994)",Crime|Drama
4707,Forrest Gump (1994),Comedy|Drama|Romance|War
4708,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
4709,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
4710,Rear Window (1954),Mystery|Thriller
4711,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
4712,Casablanca (1942),Drama|Romance
4713,"Godfather: Part II, The (1974)",Crime|Drama
4714,Full Metal Jacket (1987),Drama|War
4715,Amadeus (1984),Drama
4716,Taxi Driver (1976),Crime|Drama|Thriller
4717,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
4718,"Shawshank Redemption, The (1994)",Crime|Drama
4719,Schindler's List (1993),Drama|War
4720,Searching for Bobby Fischer (1993),Drama
4721,Blade Runner (1982),Action|Sci-Fi|Thriller
4722,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
4723,American History X (1998),Crime|Drama
4724,"Matrix, The (1999)",Action|Sci-Fi|Thriller
4725,Fight Club (1999),Action|Crime|Drama|Thriller
4726,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
4727,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
4728,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
4729,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
4730,Rear Window (1954),Mystery|Thriller
4731,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
4732,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
4733,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
4734,Apocalypse Now (1979),Action|Drama|War
4735,Goodfellas (1990),Crime|Drama
4736,"Godfather: Part II, The (1974)",Crime|Drama
4737,Full Metal Jacket (1987),Drama|War
4738,Amadeus (1984),Drama
4739,American History X (1998),Crime|Drama
4740,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
4741,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
4742,Forrest Gump (1994),Comedy|Drama|Romance|War
4743,Schindler's List (1993),Drama|War
4744,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
4745,Fargo (1996),Comedy|Crime|Drama|Thriller
4746,"Godfather, The (1972)",Crime|Drama
4747,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
4748,Goodfellas (1990),Crime|Drama
4749,Good Will Hunting (1997),Drama|Romance
4750,Office Space (1999),Comedy|Crime
4751,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi
4752,"Shawshank Redemption, The (1994)",Crime|Drama
4753,Forrest Gump (1994),Comedy|Drama|Romance|War
4754,Schindler's List (1993),Drama|War
4755,"Godfather, The (1972)",Crime|Drama
4756,Reservoir Dogs (1992),Crime|Mystery|Thriller
4757,Goodfellas (1990),Crime|Drama
4758,Run Lola Run (Lola rennt) (1998),Action|Crime
4759,Fight Club (1999),Action|Crime|Drama|Thriller
4760,Snatch (2000),Comedy|Crime|Thriller
4761,Memento (2000),Mystery|Thriller
4762,"Departed, The (2006)",Crime|Drama|Thriller
4763,Thor: Ragnarok (2017),Action|Adventure|Sci-Fi
4764,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
4765,"Shawshank Redemption, The (1994)",Crime|Drama
4766,Forrest Gump (1994),Comedy|Drama|Romance|War
4767,Schindler's List (1993),Drama|War
4768,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
4769,Trainspotting (1996),Comedy|Crime|Drama
4770,Reservoir Dogs (1992),Crime|Mystery|Thriller
4771,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
4772,Apocalypse Now (1979),Action|Drama|War
4773,Goodfellas (1990),Crime|Drama
4774,Memento (2000),Mystery|Thriller
4775,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
4776,Vertigo (1958),Drama|Mystery|Romance|Thriller
4777,Rear Window (1954),Mystery|Thriller
4778,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
4779,Some Like It Hot (1959),Comedy|Crime
4780,Casablanca (1942),Drama|Romance
4781,"Maltese Falcon, The (1941)",Film-Noir|Mystery
4782,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
4783,Citizen Kane (1941),Drama|Mystery
4784,Notorious (1946),Film-Noir|Romance|Thriller
4785,"Godfather: Part II, The (1974)",Crime|Drama
4786,Full Metal Jacket (1987),Drama|War
4787,Amadeus (1984),Drama
4788,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
4789,Apocalypse Now (1979),Action|Drama|War
4790,Amadeus (1984),Drama
4791,"Boot, Das (Boat, The) (1981)",Action|Drama|War
4792,Glory (1989),Drama|War
4793,Manhattan (1979),Comedy|Drama|Romance
4794,"Graduate, The (1967)",Comedy|Drama|Romance
4795,Touch of Evil (1958),Crime|Film-Noir|Thriller
4796,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
4797,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
4798,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
4799,Cool Hand Luke (1967),Drama
4800,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
4801,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
4802,"Shawshank Redemption, The (1994)",Crime|Drama
4803,Rear Window (1954),Mystery|Thriller
4804,Reservoir Dogs (1992),Crime|Mystery|Thriller
4805,One Flew Over the Cuckoo's Nest (1975),Drama
4806,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
4807,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
4808,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
4809,Apocalypse Now (1979),Action|Drama|War
4810,Goodfellas (1990),Crime|Drama
4811,Cool Hand Luke (1967),Drama
4812,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
4813,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
4814,Fargo (1996),Comedy|Crime|Drama|Thriller
4815,"Godfather, The (1972)",Crime|Drama
4816,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
4817,Goodfellas (1990),Crime|Drama
4818,Alien (1979),Horror|Sci-Fi
4819,Ran (1985),Drama|War
4820,"Godfather: Part II, The (1974)",Crime|Drama
4821,Full Metal Jacket (1987),Drama|War
4822,Amadeus (1984),Drama
4823,"Boot, Das (Boat, The) (1981)",Action|Drama|War
4824,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
4825,"Shawshank Redemption, The (1994)",Crime|Drama
4826,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
4827,Fargo (1996),Comedy|Crime|Drama|Thriller
4828,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
4829,"Godfather, The (1972)",Crime|Drama
4830,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
4831,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
4832,Good Will Hunting (1997),Drama|Romance
4833,"Matrix, The (1999)",Action|Sci-Fi|Thriller
4834,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
4835,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
4836,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
4837,Rear Window (1954),Mystery|Thriller
4838,Casablanca (1942),Drama|Romance
4839,Goodfellas (1990),Crime|Drama
4840,Alien (1979),Horror|Sci-Fi
4841,Ran (1985),Drama|War
4842,Psycho (1960),Crime|Horror
4843,"Godfather: Part II, The (1974)",Crime|Drama
4844,Full Metal Jacket (1987),Drama|War
4845,Amadeus (1984),Drama
4846,"Boot, Das (Boat, The) (1981)",Action|Drama|War
4847,Glory (1989),Drama|War
4848,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
4849,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
4850,"Shawshank Redemption, The (1994)",Crime|Drama
4851,Schindler's List (1993),Drama|War
4852,"Godfather, The (1972)",Crime|Drama
4853,Rear Window (1954),Mystery|Thriller
4854,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
